,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,Location_Brisbane,Location_Darwin,Location_MelbourneAirport,Location_Perth,Location_PerthAirport,Location_SydneyAirport,Location_Watsonia,WindGustDir_E,WindGustDir_ENE,WindGustDir_ESE,WindGustDir_N,WindGustDir_NE,WindGustDir_NNE,WindGustDir_NNW,WindGustDir_NW,WindGustDir_S,WindGustDir_SE,WindGustDir_SSE,WindGustDir_SSW,WindGustDir_SW,WindGustDir_W,WindGustDir_WNW,WindGustDir_WSW,WindDir9am_E,WindDir9am_ENE,WindDir9am_ESE,WindDir9am_N,WindDir9am_NE,WindDir9am_NNE,WindDir9am_NNW,WindDir9am_NW,WindDir9am_S,WindDir9am_SE,WindDir9am_SSE,WindDir9am_SSW,WindDir9am_SW,WindDir9am_W,WindDir9am_WNW,WindDir9am_WSW,WindDir3pm_E,WindDir3pm_ENE,WindDir3pm_ESE,WindDir3pm_N,WindDir3pm_NE,WindDir3pm_NNE,WindDir3pm_NNW,WindDir3pm_NW,WindDir3pm_S,WindDir3pm_SE,WindDir3pm_SSE,WindDir3pm_SSW,WindDir3pm_SW,WindDir3pm_W,WindDir3pm_WNW,WindDir3pm_WSW
84468,16.1,28.4,0.4,8.8,10.6,31.0,9.0,17.0,59.0,50.0,1018.0,1013.5,3.0,1.0,23.0,24.3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84469,16.1,27.4,0.0,4.0,10.9,30.0,9.0,15.0,56.0,48.0,1018.7,1014.9,4.0,1.0,23.1,25.3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84470,17.1,28.4,0.0,7.4,9.2,30.0,11.0,13.0,54.0,72.0,1015.6,1010.1,4.0,5.0,24.3,22.9,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
84471,11.8,27.0,2.4,6.6,12.0,35.0,13.0,15.0,28.0,33.0,1016.4,1013.3,0.0,1.0,19.7,23.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84472,13.3,26.5,0.0,6.6,11.7,31.0,11.0,19.0,34.0,41.0,1022.1,1018.5,1.0,2.0,21.1,23.6,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84473,13.7,24.9,0.0,7.8,11.0,35.0,15.0,19.0,48.0,48.0,1025.9,1022.5,1.0,3.0,21.3,21.5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84474,15.0,22.4,0.0,7.0,2.5,24.0,9.0,7.0,63.0,68.0,1024.1,1020.6,7.0,7.0,19.6,18.9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84475,13.0,26.8,1.0,2.2,10.7,43.0,9.0,19.0,61.0,58.0,1017.6,1010.8,1.0,1.0,21.2,24.5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
84476,18.3,35.0,1.8,6.6,8.8,93.0,13.0,20.0,56.0,25.0,1009.1,1002.2,2.0,7.0,26.7,34.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
84477,16.6,31.4,10.2,8.6,9.2,59.0,24.0,28.0,20.0,14.0,1008.8,1004.4,1.0,0.0,27.2,30.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
84478,12.1,31.0,0.2,13.8,11.8,30.0,9.0,11.0,23.0,23.0,1013.8,1008.7,0.0,0.0,25.5,29.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
84479,12.9,29.6,0.0,9.8,12.1,43.0,15.0,19.0,23.0,14.0,1013.8,1010.3,0.0,0.0,26.4,29.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
84480,14.7,26.2,0.0,11.8,12.1,28.0,9.0,15.0,21.0,37.0,1019.9,1018.1,2.0,1.0,22.7,24.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84481,14.6,25.7,0.0,7.8,9.6,31.0,7.0,20.0,48.0,50.0,1024.6,1022.2,2.0,3.0,21.8,22.5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84482,14.5,25.2,0.0,7.0,10.5,30.0,7.0,15.0,48.0,51.0,1026.5,1023.4,3.0,2.0,22.7,22.7,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84483,14.2,25.7,0.0,7.0,11.9,28.0,9.0,17.0,48.0,46.0,1025.9,1022.3,3.0,1.0,23.3,24.4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84484,14.5,28.1,0.0,6.4,11.6,30.0,9.0,13.0,49.0,48.0,1025.0,1020.8,1.0,1.0,24.4,25.7,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
84485,15.2,28.0,0.0,7.8,11.4,30.0,9.0,13.0,50.0,45.0,1023.0,1020.9,1.0,1.0,24.9,26.3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
84486,16.1,28.3,0.0,6.4,11.7,31.0,13.0,15.0,48.0,46.0,1023.0,1019.0,2.0,4.0,24.3,26.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84487,16.0,28.8,0.0,8.0,10.9,35.0,11.0,17.0,45.0,54.0,1019.9,1014.4,1.0,1.0,24.4,26.1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
84488,16.7,28.9,0.4,7.2,11.9,46.0,6.0,19.0,56.0,57.0,1015.6,1011.5,1.0,1.0,25.7,25.9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
84489,18.9,28.5,0.0,9.4,6.9,44.0,11.0,13.0,50.0,60.0,1014.7,1013.4,7.0,7.0,27.3,24.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
84490,18.1,26.9,35.4,12.2,11.3,37.0,19.0,19.0,61.0,54.0,1022.4,1020.9,7.0,4.0,24.7,25.1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84491,17.9,26.9,1.2,6.6,6.5,31.0,13.0,15.0,59.0,85.0,1023.3,1021.1,3.0,7.0,25.5,20.9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
84492,17.7,26.3,4.4,7.0,11.9,33.0,15.0,15.0,48.0,47.0,1023.8,1021.9,7.0,5.0,23.0,24.4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84493,16.7,26.0,0.0,5.6,9.6,26.0,7.0,13.0,79.0,49.0,1023.6,1021.0,7.0,4.0,19.8,24.6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84494,16.3,27.2,0.0,5.8,11.7,31.0,4.0,15.0,52.0,49.0,1022.9,1019.9,6.0,1.0,24.4,25.1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84495,18.3,24.8,0.4,7.6,6.4,39.0,7.0,17.0,67.0,59.0,1024.4,1021.3,7.0,4.0,22.5,23.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84496,14.2,26.6,0.0,4.6,12.6,28.0,7.0,11.0,50.0,42.0,1023.2,1018.9,3.0,0.0,22.7,26.3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
84497,14.9,29.3,0.0,9.2,12.5,26.0,7.0,13.0,47.0,51.0,1019.3,1014.4,1.0,0.0,24.3,27.3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
84498,18.2,32.0,0.0,6.8,12.5,30.0,7.0,17.0,45.0,50.0,1016.6,1012.4,1.0,1.0,27.3,29.3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
84499,19.8,29.7,0.0,8.0,9.7,46.0,7.0,17.0,56.0,58.0,1016.4,1014.4,7.0,2.0,27.0,27.7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84500,18.3,25.5,0.4,6.6,3.1,28.0,9.0,15.0,73.0,62.0,1021.5,1020.2,7.0,6.0,24.2,25.2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84501,18.9,26.6,7.0,4.6,10.3,33.0,15.0,17.0,63.0,55.0,1024.9,1023.3,5.0,4.0,24.0,25.6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84502,16.8,27.4,0.2,8.0,12.0,35.0,17.0,15.0,47.0,47.0,1026.4,1023.4,6.0,5.0,25.2,25.2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
84503,18.8,25.6,17.0,8.0,3.4,35.0,15.0,17.0,62.0,54.0,1023.7,1020.7,7.0,7.0,22.9,23.9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84504,17.2,25.6,1.6,4.6,10.9,39.0,11.0,19.0,66.0,49.0,1021.7,1019.8,2.0,3.0,22.0,24.7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84505,15.4,26.2,0.2,8.0,12.4,26.0,6.0,13.0,59.0,50.0,1022.5,1020.1,4.0,2.0,23.4,25.4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
84506,16.1,27.5,0.0,6.6,12.1,28.0,7.0,17.0,54.0,53.0,1021.7,1018.3,3.0,1.0,24.1,25.2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84507,17.5,27.8,0.0,7.8,7.5,22.0,9.0,11.0,52.0,58.0,1017.2,1014.1,7.0,7.0,24.2,25.1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84508,19.2,28.1,0.0,4.8,11.3,30.0,9.0,15.0,53.0,55.0,1016.0,1013.0,2.0,1.0,26.2,26.5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84509,18.9,30.4,0.0,9.8,11.8,31.0,7.0,15.0,54.0,53.0,1013.6,1009.8,1.0,1.0,26.0,28.5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
84510,19.6,31.4,0.0,8.0,12.2,35.0,7.0,15.0,51.0,58.0,1011.7,1007.0,0.0,1.0,28.2,28.9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
84511,20.9,34.4,0.0,9.6,11.2,50.0,9.0,15.0,46.0,53.0,1007.3,1002.7,1.0,1.0,29.7,31.1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
84512,20.7,28.2,3.2,8.0,8.1,30.0,15.0,15.0,60.0,61.0,1013.0,1011.4,7.0,3.0,25.3,26.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84514,24.1,31.9,0.5333333333333333,6.2,7.1,35.0,7.0,15.0,66.0,53.0,1015.6,1011.3,6.0,1.0,27.0,29.8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
84515,22.5,30.7,0.0,9.2,12.4,35.0,11.0,17.0,56.0,57.0,1014.3,1011.1,1.0,1.0,27.7,28.7,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
84516,22.0,31.7,0.0,7.6,11.0,35.0,11.0,17.0,48.0,61.0,1014.6,1012.0,1.0,2.0,29.2,29.2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
84517,22.2,31.3,0.0,9.6,11.7,28.0,9.0,15.0,52.0,46.0,1016.4,1013.5,3.0,1.0,28.9,29.6,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
84518,22.4,29.8,1.2,10.0,12.5,41.0,17.0,20.0,58.0,43.0,1020.8,1019.3,3.0,2.0,27.5,28.7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84519,21.6,30.2,0.2,9.4,10.0,35.0,15.0,20.0,54.0,46.0,1021.6,1018.5,4.0,3.0,26.8,27.6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84520,21.0,28.6,0.0,7.4,11.0,35.0,17.0,17.0,60.0,61.0,1019.7,1016.4,3.0,5.0,27.6,26.8,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84521,22.0,31.2,0.0,7.8,12.3,33.0,11.0,17.0,52.0,53.0,1015.5,1010.6,1.0,1.0,27.6,28.8,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
84522,22.0,34.2,0.0,10.0,6.4,24.0,7.0,9.0,51.0,61.0,1010.3,1006.1,5.0,7.0,29.5,30.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
84523,23.9,34.8,0.0,8.0,10.65,39.0,15.0,13.0,48.0,64.0,1006.1,1002.3,1.0,7.0,31.0,28.5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84524,20.8,34.3,0.0,7.8,12.649999999999999,35.0,7.0,17.0,38.0,51.0,1006.5,1002.8,1.0,1.0,29.3,29.3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
84525,21.0,29.2,0.0,8.4,12.649999999999999,48.0,9.0,20.0,49.0,55.0,1012.1,1010.5,2.0,7.0,26.7,25.1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
84526,19.1,26.0,0.0,9.0,12.649999999999999,31.0,7.0,7.0,59.0,82.0,1018.2,1016.9,7.0,8.0,22.5,20.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
84527,18.0,28.3,6.6,4.8,12.1,33.0,15.0,19.0,52.0,53.0,1021.0,1018.2,3.0,2.0,24.7,25.2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84528,17.1,30.5,0.0,8.4,12.7,30.0,6.0,15.0,50.0,45.0,1019.6,1015.6,1.0,1.0,26.6,28.4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
84529,19.3,29.8,0.0,9.8,12.9,37.0,11.0,15.0,52.0,51.0,1017.3,1012.4,1.0,1.0,26.8,28.4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
84530,20.4,30.6,0.0,10.2,12.9,33.0,7.0,15.0,43.0,52.0,1014.7,1012.5,1.0,1.0,28.3,28.9,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
84531,22.2,30.5,0.0,10.8,12.7,37.0,11.0,19.0,56.0,52.0,1016.7,1012.7,3.0,1.0,28.1,29.2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
84532,22.2,31.9,0.0,9.6,12.5,35.0,9.0,19.0,48.0,59.0,1013.4,1009.1,1.0,1.0,29.0,29.4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
84533,22.3,32.7,0.0,9.6,12.6,33.0,9.0,15.0,47.0,55.0,1011.8,1008.3,1.0,0.0,28.8,30.3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
84534,22.6,33.0,0.0,10.4,12.4,33.0,9.0,19.0,47.0,58.0,1012.6,1009.6,1.0,1.0,29.5,29.9,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
84535,23.2,33.2,0.0,9.0,8.8,30.0,9.0,17.0,62.0,57.0,1013.6,1010.2,5.0,4.0,28.6,29.2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
84536,23.6,30.8,0.0,8.0,7.2,31.0,13.0,15.0,62.0,53.0,1015.9,1012.2,7.0,7.0,27.7,29.8,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84537,23.3,33.1,0.6,8.0,11.033333333333333,33.0,7.0,17.0,54.0,47.0,1015.4,1011.9,5.0,5.0,28.9,30.8,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
84538,24.4,31.8,0.2,7.6,5.9,30.0,6.0,15.0,59.0,53.0,1017.0,1015.2,7.0,7.0,28.4,29.2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84540,20.0,30.0,12.2,5.0,12.7,31.0,7.0,20.0,59.0,53.0,1021.2,1018.8,7.0,2.0,26.7,27.9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
84541,20.5,30.5,0.0,9.6,11.8,33.0,15.0,19.0,45.0,56.0,1021.2,1017.8,3.0,2.0,27.5,27.4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
84542,22.0,31.6,0.0,8.8,12.8,33.0,11.0,15.0,49.0,49.0,1017.3,1013.9,3.0,1.0,28.7,30.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
